Order ID,Customer Name,Category,Subcategory,City,Orderdate,Region,Sales,Discount,Profit,State
ORD101113,Rahul Gupta,Bakery,Pastry,Hyderabad,19-12-24,South,8169.13,0.21,466.14,Telangana
ORD101114,Rahul Mehta,Bakery,Bun,Jaipur,18-07-25,North,8441.23,0.03,1707.33,Rajasthan
ORD101115,Ananya Kumar,Personal Care,Deodorant,Ahmedabad,13-01-24,West,6062.23,0.01,967.82,Gujarat
ORD101116,Rahul Nair,Dairy,Cheese,Delhi,23-04-23,North,7974.77,0.12,805.86,Delhi
ORD101117,Rohan Nair,Household,Bucket,Mumbai,06-05-23,West,7586.95,0.02,573.19,Maharashtra
ORD101118,Priya Nair,Dairy,Curd,Mumbai,06-05-23,West,9984.14,0.06,666.96,Maharashtra
ORD101119,Ananya Nair,Snacks,Namkeen,Kolkata,23-09-24,East,6120.28,0.3,915.95,West Bengal
ORD101120,Rohan Kumar,Bakery,Pastry,Ahmedabad,08-07-23,West,9443.56,0.25,396.95,Gujarat
ORD101121,Vivaan Singh,Snacks,Chocolate,Bengaluru,24-10-24,South,7617.5,0.08,1624.6,Karnataka
ORD101122,Sneha Patel,Beverages,Tea,Jaipur,08-07-25,North,9515.02,0.29,552.41,Rajasthan
ORD101123,Rohan Joshi,Grocery,Rice,Mumbai,30-06-24,West,4881.49,0.25,321.87,Maharashtra
ORD101124,Aarav Joshi,Household,Detergent,Jaipur,01-10-23,North,6186.37,0.21,569.79,Rajasthan
ORD101125,Vivaan Sharma,Snacks,Cake,Jaipur,07-12-24,North,9650.06,0.18,1892.46,Rajasthan
ORD101126,Isha Singh,Bakery,Pastry,Chennai,11-10-23,South,955.35,0.19,133.45,Tamil Nadu
ORD101127,Vivaan Patel,Dairy,Butter,Chennai,26-03-25,South,3196.25,0.08,314.44,Tamil Nadu
ORD101128,Isha Joshi,Beverages,Coffee,Kolkata,30-09-24,East,1038.04,0.05,200.86,West Bengal
ORD101129,Sneha Reddy,Bakery,Bun,Lucknow,21-12-23,North,2034.28,0.15,366.25,Uttar Pradesh
ORD101130,Sneha Das,Household,Tissue,Pune,16-11-24,West,2867.39,0.1,230.73,Maharashtra
ORD101131,Rohan Nair,Fruits & Vegetables,Onion,Pune,02-02-23,West,9638,0.26,1553.12,Maharashtra
ORD101132,Isha Sharma,Bakery,Bread,Jaipur,22-04-23,North,9182.24,0.25,968.83,Rajasthan
ORD101133,Aarav Mehta,Dairy,Paneer,Delhi,07-03-24,North,2082.44,0.23,236.32,Delhi
ORD101134,Sneha Patel,Personal Care,Shampoo,Ahmedabad,03-06-24,West,2568.39,0.05,309.66,Gujarat
ORD101135,Diya Kumar,Household,Tissue,Chennai,30-04-23,South,4390.46,0.17,220.57,Tamil Nadu
ORD101136,Diya Kumar,Grocery,Flour,Lucknow,05-10-23,North,8200.71,0.11,804.78,Uttar Pradesh
ORD101137,Isha Kumar,Dairy,Cheese,Chennai,24-10-23,South,8432.67,0.04,1229.07,Tamil Nadu
ORD101138,Aarav Joshi,Beverages,Tea,Pune,30-05-23,West,7341.99,0.28,557.28,Maharashtra
ORD101139,Ananya Reddy,Grocery,Oil,Delhi,12-09-23,North,4122.2,0.02,214.05,Delhi
ORD101140,Aarav Reddy,Bakery,Croissant,Chennai,05-07-23,South,2556.22,0.23,216.8,Tamil Nadu
ORD101141,Aarav Joshi,Personal Care,Deodorant,Jaipur,20-05-24,North,8008.36,0.05,1551.7,Rajasthan
ORD101142,Rahul Patel,Beverages,Coffee,Delhi,13-05-23,North,5271.74,0.26,490.71,Delhi
ORD101143,Vivaan Das,Snacks,Namkeen,Pune,12-06-24,West,8729.25,0.02,1429.15,Maharashtra
ORD101144,Isha Nair,Dairy,Curd,Chennai,19-07-25,South,8141.95,0.14,362.49,Tamil Nadu
ORD101145,Diya Sharma,Fruits & Vegetables,Potato,Bengaluru,27-09-23,South,1097.62,0.08,56.43,Karnataka
ORD101146,Isha Singh,Fruits & Vegetables,Tomato,Chennai,20-10-23,South,5330.03,0.27,967.39,Tamil Nadu
ORD101147,Sneha Mehta,Household,Detergent,Delhi,14-02-23,North,8225.47,0.18,643.56,Delhi
ORD101148,Aarav Gupta,Bakery,Croissant,Chennai,19-08-25,South,1753.76,0.13,348.04,Tamil Nadu
ORD101149,Ananya Mehta,Snacks,Chocolate,Bengaluru,26-09-23,South,5662.65,0.2,255.25,Karnataka
ORD101150,Isha Gupta,Dairy,Curd,Chennai,30-10-23,South,5329.8,0.29,397.3,Tamil Nadu
ORD101151,Rohan Gupta,Household,Detergent,Jaipur,06-11-24,North,3414.05,0.23,184.74,Rajasthan
ORD101152,Rahul Das,Beverages,Juice,Ahmedabad,13-02-25,West,4414.55,0.28,654,Gujarat
ORD101153,Sneha Singh,Fruits & Vegetables,Onion,Jaipur,13-02-25,North,7134.24,0.29,535.52,Rajasthan
ORD101154,Rahul Sharma,Bakery,Bread,Lucknow,22-06-23,North,4936.19,0.29,638.63,Uttar Pradesh
ORD101155,Ananya Patel,Personal Care,Cream,Kolkata,11-09-23,East,4481.2,0.21,374.35,West Bengal
ORD101156,Kunal Kumar,Snacks,Cake,Chennai,08-09-23,South,164.65,0.08,21.32,Tamil Nadu
ORD101157,Rahul Gupta,Bakery,Bread,Mumbai,04-08-23,West,8205.27,0.23,409.96,Maharashtra
ORD101158,Sneha Joshi,Bakery,Bun,Pune,15-06-25,West,3035.31,0.21,522.46,Maharashtra
ORD101159,Priya Kumar,Personal Care,Toothpaste,Kolkata,07-01-25,East,1104.11,0.22,87.44,West Bengal
ORD101160,Isha Reddy,Grocery,Oil,Chennai,22-05-23,South,5904.85,0.08,1206.86,Tamil Nadu
ORD101161,Kunal Singh,Fruits & Vegetables,Apple,Chennai,06-12-23,South,6108.06,0.29,833.1,Tamil Nadu
ORD101162,Diya Reddy,Dairy,Cheese,Jaipur,07-05-25,North,7634.44,0.23,1006.08,Rajasthan
ORD101163,Priya Mehta,Personal Care,Deodorant,Ahmedabad,30-07-24,West,5759.42,0.04,1331.71,Gujarat
ORD101164,Rohan Mehta,Fruits & Vegetables,Tomato,Ahmedabad,05-04-23,West,7168.27,0.17,843.58,Gujarat
ORD101165,Priya Singh,Bakery,Pastry,Ahmedabad,31-07-23,West,971.94,0.04,153.02,Gujarat
ORD101166,Rahul Mehta,Grocery,Rice,Ahmedabad,22-04-25,West,7645.54,0.03,1680.11,Gujarat
ORD101167,Ananya Das,Grocery,Oil,Pune,16-06-24,West,5821.21,0.06,465.8,Maharashtra
ORD101168,Vivaan Singh,Dairy,Butter,Mumbai,26-10-24,West,8258.47,0.18,938.19,Maharashtra
ORD101169,Isha Nair,Dairy,Butter,Mumbai,16-02-24,West,8774.99,0.18,1758.91,Maharashtra
ORD101170,Sneha Kumar,Household,Detergent,Bengaluru,25-07-25,South,7089.47,0.01,776.92,Karnataka
ORD101171,Isha Gupta,Bakery,Bun,Delhi,25-08-23,North,7693.84,0.18,1082.65,Delhi
ORD101172,Diya Nair,Fruits & Vegetables,Tomato,Kolkata,03-02-24,East,4191.73,0.09,776.11,West Bengal
ORD101173,Vivaan Kumar,Personal Care,Cream,Lucknow,16-09-24,North,4754.13,0.18,710.48,Uttar Pradesh
ORD101174,Isha Nair,Snacks,Biscuits,Jaipur,12-06-24,North,290.21,0.05,13.98,Rajasthan
ORD101175,Rohan Kumar,Bakery,Pastry,Chennai,06-05-23,South,4186.96,0.26,533.06,Tamil Nadu
ORD101176,Isha Nair,Household,Bucket,Ahmedabad,03-06-24,West,6919.65,0.09,1158.17,Gujarat
ORD101177,Rohan Joshi,Grocery,Pulses,Hyderabad,18-09-24,South,534.19,0.12,75.95,Telangana
ORD101178,Kunal Nair,Beverages,Water,Pune,26-05-24,West,91.29,0.22,16.81,Maharashtra
ORD101179,Rahul Patel,Dairy,Milk,Delhi,30-08-24,North,2245.79,0.04,246.48,Delhi
ORD101180,Diya Kumar,Bakery,Bun,Pune,25-04-25,West,2217.11,0.22,247.87,Maharashtra
ORD101181,Diya Patel,Household,Bucket,Pune,22-11-24,West,5516.99,0.18,419,Maharashtra
ORD101182,Aarav Patel,Household,Tissue,Ahmedabad,02-04-23,West,5245.26,0.13,361.34,Gujarat
ORD101183,Rahul Mehta,Fruits & Vegetables,Banana,Chennai,15-04-23,South,7867.95,0.12,959.77,Tamil Nadu
ORD101184,Priya Reddy,Household,Cleaner,Lucknow,13-10-23,North,3464.74,0.05,614.81,Uttar Pradesh
ORD101185,Aarav Mehta,Beverages,Tea,Kolkata,18-10-24,East,3032.36,0.17,405.56,West Bengal
ORD101186,Sneha Reddy,Dairy,Curd,Pune,23-12-24,West,759.96,0.05,140.14,Maharashtra
ORD101187,Kunal Kumar,Bakery,Croissant,Pune,06-01-25,West,7768.43,0.27,770.03,Maharashtra
ORD101188,Kunal Das,Household,Bucket,Mumbai,08-03-24,West,7512.79,0.07,1522.76,Maharashtra
ORD101189,Isha Mehta,Dairy,Cheese,Delhi,27-07-24,North,1521.34,0.08,280.88,Delhi
ORD101190,Vivaan Patel,Household,Mop,Kolkata,28-09-25,East,697.82,0.01,113.35,West Bengal
ORD101191,Rohan Singh,Beverages,Coffee,Chennai,07-07-24,South,9762.13,0.26,868.82,Tamil Nadu
ORD101192,Rohan Patel,Bakery,Rusk,Jaipur,14-07-23,North,4260.98,0.06,450.03,Rajasthan
ORD101193,Ananya Patel,Snacks,Chips,Jaipur,27-02-24,North,3820.65,0.06,891.08,Rajasthan
ORD101194,Aarav Nair,Bakery,Croissant,Chennai,09-04-24,South,491.65,0.23,72.75,Tamil Nadu
ORD101195,Rahul Singh,Grocery,Pulses,Ahmedabad,24-03-23,West,6921.19,0.19,466.92,Gujarat
ORD101196,Vivaan Gupta,Personal Care,Shampoo,Kolkata,20-08-24,East,6268.72,0.01,739.68,West Bengal
ORD101197,Aarav Joshi,Personal Care,Shampoo,Lucknow,01-05-24,North,658.68,0.02,96.68,Uttar Pradesh
ORD101198,Sneha Joshi,Grocery,Flour,Ahmedabad,02-07-24,West,676.62,0.25,82.39,Gujarat
ORD101199,Aarav Sharma,Bakery,Croissant,Mumbai,22-02-24,West,1666.7,0.25,109.02,Maharashtra
ORD101200,Diya Gupta,Bakery,Rusk,Kolkata,30-09-24,East,1385.27,0.07,134.49,West Bengal
ORD101201,Vivaan Kumar,Household,Mop,Pune,23-07-24,West,4142.45,0.09,832.77,Maharashtra
ORD101202,Rahul Patel,Beverages,Coffee,Kolkata,06-02-24,East,1832.39,0.12,271.43,West Bengal
ORD101203,Vivaan Mehta,Household,Tissue,Lucknow,22-03-25,North,5868.88,0.13,576.88,Uttar Pradesh
ORD101204,Sneha Mehta,Fruits & Vegetables,Tomato,Chennai,30-08-25,South,8834.82,0.12,1510.73,Tamil Nadu
ORD101205,Kunal Gupta,Snacks,Chips,Chennai,31-03-25,South,6768.59,0.01,350.91,Tamil Nadu
ORD101206,Diya Joshi,Dairy,Curd,Kolkata,16-11-24,East,2291.27,0.09,136.13,West Bengal
ORD101207,Kunal Gupta,Personal Care,Toothpaste,Lucknow,23-12-23,North,3960.76,0.18,354.28,Uttar Pradesh
ORD101208,Isha Gupta,Beverages,Juice,Mumbai,07-02-24,West,8413.68,0.07,1201.93,Maharashtra
ORD101209,Sneha Patel,Snacks,Chips,Jaipur,28-06-24,North,2566.77,0.16,226.78,Rajasthan
ORD101210,Sneha Nair,Snacks,Namkeen,Lucknow,25-10-23,North,6371.24,0.19,832.26,Uttar Pradesh
ORD101211,Aarav Mehta,Snacks,Chocolate,Kolkata,29-11-23,East,3359.56,0.17,663.29,West Bengal
ORD101212,Priya Sharma,Dairy,Paneer,Lucknow,03-04-25,North,5652.56,0.18,795.39,Uttar Pradesh
ORD101213,Aarav Joshi,Grocery,Flour,Delhi,30-09-24,North,2626.47,0.22,313.43,Delhi
ORD101214,Aarav Mehta,Household,Cleaner,Kolkata,31-05-23,East,7920.8,0.05,1165.73,West Bengal
ORD101215,Diya Kumar,Personal Care,Soap,Pune,19-05-24,West,6207.1,0.24,431.54,Maharashtra
ORD101216,Kunal Reddy,Fruits & Vegetables,Tomato,Bengaluru,06-01-23,South,7462.21,0.08,846.89,Karnataka
ORD101217,Kunal Mehta,Household,Detergent,Bengaluru,01-01-23,South,7837.99,0.02,1022.78,Karnataka
ORD101218,Priya Singh,Snacks,Chips,Bengaluru,17-04-23,South,2605.51,0.3,274.3,Karnataka
ORD101219,Aarav Kumar,Fruits & Vegetables,Apple,Hyderabad,09-10-24,South,5024.3,0.02,996.79,Telangana
ORD101220,Diya Gupta,Bakery,Croissant,Pune,15-04-23,West,8533.21,0.16,1051.32,Maharashtra
ORD101221,Sneha Reddy,Beverages,Tea,Delhi,30-03-23,North,1756.07,0.3,204.03,Delhi
ORD101222,Priya Gupta,Dairy,Milk,Jaipur,24-09-25,North,1154.1,0.29,108.34,Rajasthan
ORD101223,Kunal Mehta,Fruits & Vegetables,Tomato,Pune,20-06-25,West,9621.04,0.2,1662.74,Maharashtra
ORD101224,Aarav Kumar,Fruits & Vegetables,Potato,Lucknow,08-10-24,North,3278.41,0.07,619.76,Uttar Pradesh
ORD101225,Ananya Singh,Personal Care,Shampoo,Chennai,08-09-23,South,2610.53,0.25,188.77,Tamil Nadu
ORD101226,Kunal Gupta,Beverages,Juice,Kolkata,01-06-25,East,2593.66,0.01,630.21,West Bengal
ORD101227,Kunal Sharma,Grocery,Rice,Chennai,19-02-23,South,6389.31,0.14,1241.15,Tamil Nadu
ORD101228,Kunal Reddy,Snacks,Biscuits,Mumbai,14-07-25,West,7581.2,0.04,801.25,Maharashtra
ORD101229,Vivaan Reddy,Bakery,Croissant,Mumbai,10-10-24,West,2823.58,0.17,155.82,Maharashtra
ORD101230,Kunal Joshi,Household,Tissue,Hyderabad,12-02-25,South,4957.81,0,458.32,Telangana
ORD101231,Vivaan Mehta,Fruits & Vegetables,Potato,Lucknow,08-05-25,North,3884.52,0.28,332.54,Uttar Pradesh
ORD101232,Rahul Joshi,Grocery,Rice,Chennai,15-01-25,South,5597.13,0.12,437.98,Tamil Nadu
ORD101233,Isha Joshi,Bakery,Croissant,Jaipur,10-09-23,North,1502.57,0.13,270.88,Rajasthan
ORD101234,Rohan Patel,Snacks,Cake,Ahmedabad,21-03-25,West,5629.64,0.18,339.9,Gujarat
ORD101235,Diya Kumar,Snacks,Chocolate,Pune,17-04-25,West,8685.61,0.26,1509.76,Maharashtra
ORD101236,Rahul Reddy,Dairy,Curd,Delhi,05-07-24,North,7103.14,0.01,639.14,Delhi
ORD101237,Rohan Singh,Personal Care,Deodorant,Pune,15-05-23,West,1095.68,0.19,123.06,Maharashtra
ORD101238,Rohan Mehta,Household,Detergent,Chennai,04-03-25,South,1674.97,0.17,237.7,Tamil Nadu
ORD101239,Ananya Reddy,Personal Care,Shampoo,Jaipur,16-10-23,North,4172.61,0.04,833.64,Rajasthan
ORD101240,Diya Das,Grocery,Flour,Delhi,01-03-24,North,9699.11,0.1,1173.48,Delhi
ORD101241,Diya Joshi,Fruits & Vegetables,Onion,Ahmedabad,07-11-24,West,6884.04,0.02,784.93,Gujarat
ORD101242,Priya Singh,Fruits & Vegetables,Tomato,Kolkata,28-07-25,East,8945.8,0.09,932.04,West Bengal
ORD101243,Rohan Singh,Beverages,Coffee,Mumbai,05-06-24,West,6230.76,0.07,774.89,Maharashtra
ORD101244,Ananya Reddy,Dairy,Cheese,Jaipur,17-09-25,North,1843.92,0.02,208.1,Rajasthan
ORD101245,Kunal Das,Fruits & Vegetables,Potato,Pune,02-11-23,West,2970.8,0.2,149.6,Maharashtra
ORD101246,Vivaan Sharma,Snacks,Biscuits,Bengaluru,09-05-23,South,4687.44,0.1,1008,Karnataka
ORD101247,Vivaan Singh,Snacks,Chips,Delhi,17-07-24,North,7374.69,0.04,1628.11,Delhi
ORD101248,Ananya Joshi,Grocery,Oil,Hyderabad,19-07-25,South,585.22,0.25,69.37,Telangana
ORD101249,Rahul Patel,Fruits & Vegetables,Banana,Kolkata,18-04-25,East,1928.39,0.29,156.11,West Bengal
ORD101250,Ananya Das,Personal Care,Shampoo,Bengaluru,21-08-25,South,1079.11,0.15,177.23,Karnataka
ORD101251,Priya Reddy,Household,Detergent,Jaipur,04-10-23,North,6549.71,0.26,605.42,Rajasthan
ORD101252,Diya Reddy,Personal Care,Toothpaste,Ahmedabad,16-04-23,West,7018.39,0.08,1072.49,Gujarat
ORD101253,Sneha Kumar,Bakery,Pastry,Kolkata,04-04-25,East,4409.45,0.27,729.28,West Bengal
ORD101254,Sneha Mehta,Dairy,Paneer,Bengaluru,28-12-23,South,121.08,0.03,11.9,Karnataka
ORD101255,Diya Kumar,Personal Care,Deodorant,Bengaluru,24-04-23,South,2671.6,0.12,198.86,Karnataka
ORD101256,Priya Reddy,Fruits & Vegetables,Banana,Kolkata,04-03-24,East,2799.87,0.26,310.31,West Bengal
ORD101257,Ananya Joshi,Grocery,Oil,Delhi,07-07-23,North,9841.88,0.23,523.67,Delhi
ORD101258,Vivaan Gupta,Grocery,Pulses,Jaipur,01-01-23,North,3586.99,0.2,200.49,Rajasthan
ORD101259,Kunal Das,Grocery,Spices,Hyderabad,21-08-24,South,9860.21,0.09,1930.36,Telangana
ORD101260,Rahul Mehta,Dairy,Milk,Chennai,25-07-24,South,7309.92,0.3,957.84,Tamil Nadu
ORD101261,Vivaan Singh,Snacks,Cake,Jaipur,08-02-25,North,2504.68,0.03,446.06,Rajasthan
ORD101262,Kunal Mehta,Fruits & Vegetables,Onion,Hyderabad,24-09-24,South,9589.67,0.06,650.72,Telangana
ORD101263,Priya Das,Beverages,Tea,Jaipur,09-05-23,North,6559.17,0.29,258.65,Rajasthan
ORD101264,Rahul Mehta,Personal Care,Deodorant,Ahmedabad,08-09-25,West,9772.17,0.17,1130.43,Gujarat
ORD101265,Diya Singh,Grocery,Oil,Bengaluru,02-09-25,South,5687.38,0.16,460.22,Karnataka
ORD101266,Rahul Gupta,Snacks,Chocolate,Delhi,16-01-24,North,5867.96,0.03,626.99,Delhi
ORD101267,Rahul Joshi,Beverages,Tea,Kolkata,07-01-24,East,5085.96,0.28,274.5,West Bengal
ORD101268,Aarav Mehta,Fruits & Vegetables,Banana,Delhi,07-02-23,North,300.75,0.27,45.03,Delhi
ORD101269,Kunal Das,Beverages,Juice,Pune,03-12-23,West,8839.83,0.14,1505.57,Maharashtra
ORD101270,Vivaan Reddy,Grocery,Flour,Chennai,07-05-24,South,2692.55,0.17,345.93,Tamil Nadu
ORD101271,Ananya Nair,Beverages,Soft Drinks,Chennai,29-01-24,South,6740.02,0.24,1155.63,Tamil Nadu
ORD101272,Kunal Nair,Bakery,Croissant,Delhi,30-03-25,North,5477.82,0.27,576.63,Delhi
ORD101273,Rahul Gupta,Fruits & Vegetables,Apple,Ahmedabad,18-07-25,West,2679.41,0.27,343.6,Gujarat
ORD101274,Priya Patel,Grocery,Flour,Ahmedabad,10-04-25,West,4339.5,0.04,493.09,Gujarat
ORD101275,Ananya Joshi,Dairy,Milk,Kolkata,21-10-24,East,3755.51,0.11,270.62,West Bengal
ORD101276,Vivaan Gupta,Household,Cleaner,Ahmedabad,17-07-23,West,1888.36,0.24,302.14,Gujarat
ORD101277,Isha Singh,Personal Care,Cream,Lucknow,06-03-24,North,7108,0.16,353.85,Uttar Pradesh
ORD101278,Isha Patel,Household,Mop,Kolkata,05-07-23,East,9002.53,0.21,702.7,West Bengal
ORD101279,Isha Joshi,Dairy,Milk,Chennai,21-05-24,South,2985.31,0.23,446.36,Tamil Nadu
ORD101280,Ananya Sharma,Fruits & Vegetables,Tomato,Pune,18-01-25,West,9602.53,0.14,871.13,Maharashtra
ORD101281,Priya Sharma,Grocery,Flour,Kolkata,26-08-25,East,8809.43,0.2,1112.76,West Bengal
ORD101282,Vivaan Gupta,Fruits & Vegetables,Apple,Hyderabad,31-03-23,South,1780.91,0.14,211.62,Telangana
ORD101283,Rohan Sharma,Bakery,Bread,Hyderabad,02-01-24,South,3292.4,0.18,490.46,Telangana
ORD101284,Priya Das,Beverages,Soft Drinks,Pune,10-11-23,West,3719.88,0.11,567.04,Maharashtra
ORD101285,Sneha Patel,Dairy,Paneer,Ahmedabad,01-05-25,West,870.01,0.11,164.63,Gujarat
ORD101286,Diya Joshi,Fruits & Vegetables,Onion,Hyderabad,20-07-25,South,759.83,0.3,121.94,Telangana
ORD101287,Aarav Patel,Dairy,Curd,Hyderabad,25-09-23,South,9423.27,0.29,1209.3,Telangana
ORD101288,Sneha Joshi,Household,Bucket,Ahmedabad,04-06-25,West,8999.77,0.08,1836.09,Gujarat
ORD101289,Ananya Joshi,Dairy,Milk,Chennai,22-01-25,South,4300.99,0,771.71,Tamil Nadu
ORD101290,Diya Reddy,Snacks,Chips,Ahmedabad,23-03-25,West,7991.58,0.18,735.03,Gujarat
ORD101291,Diya Mehta,Grocery,Flour,Lucknow,07-07-23,North,3059.09,0,340,Uttar Pradesh
ORD101292,Kunal Joshi,Beverages,Juice,Ahmedabad,17-11-23,West,7634.19,0.21,881.27,Gujarat
ORD101293,Aarav Gupta,Bakery,Croissant,Bengaluru,25-01-25,South,3819.94,0.28,517.09,Karnataka
ORD101294,Sneha Mehta,Snacks,Biscuits,Hyderabad,30-03-25,South,856.76,0.19,50.69,Telangana
ORD101295,Aarav Patel,Snacks,Namkeen,Ahmedabad,27-05-25,West,5447.15,0.11,571.65,Gujarat
ORD101296,Rohan Sharma,Dairy,Butter,Pune,08-12-24,West,2978.02,0.16,365.28,Maharashtra
ORD101297,Rahul Sharma,Fruits & Vegetables,Tomato,Mumbai,01-06-23,West,711.48,0.18,70.93,Maharashtra
ORD101298,Isha Singh,Household,Mop,Mumbai,02-06-23,West,7428.91,0.07,997.93,Maharashtra
ORD101299,Aarav Nair,Beverages,Coffee,Delhi,15-03-24,North,485.86,0.19,57.76,Delhi
ORD101300,Priya Reddy,Household,Detergent,Pune,27-01-25,West,9857.95,0.05,1069.93,Maharashtra
ORD101301,Sneha Patel,Beverages,Juice,Kolkata,11-08-23,East,7541.71,0.26,672.27,West Bengal
ORD101302,Rahul Sharma,Grocery,Rice,Delhi,30-10-24,North,2730.7,0.1,193.7,Delhi
ORD101303,Sneha Joshi,Snacks,Biscuits,Ahmedabad,20-03-24,West,2835.27,0.03,410.88,Gujarat
ORD101304,Kunal Sharma,Grocery,Spices,Mumbai,21-01-24,West,6785.11,0.08,869.88,Maharashtra
ORD101305,Diya Kumar,Beverages,Water,Chennai,25-05-24,South,1602.71,0.02,242.46,Tamil Nadu
ORD101306,Ananya Sharma,Personal Care,Deodorant,Hyderabad,30-03-24,South,3426.02,0.13,569.56,Telangana
ORD101307,Diya Gupta,Grocery,Oil,Jaipur,19-07-25,North,6008.49,0.14,689.76,Rajasthan
ORD101308,Vivaan Sharma,Fruits & Vegetables,Onion,Kolkata,22-10-23,East,5396.19,0.26,825.41,West Bengal
ORD101309,Rohan Singh,Dairy,Cheese,Hyderabad,21-03-24,South,4485.7,0.04,511.07,Telangana
ORD101310,Priya Das,Snacks,Namkeen,Hyderabad,09-01-24,South,7233.08,0.01,1468.57,Telangana
ORD101311,Sneha Joshi,Fruits & Vegetables,Potato,Delhi,16-05-24,North,4943.83,0.05,484.53,Delhi
ORD101312,Aarav Kumar,Household,Cleaner,Hyderabad,03-06-24,South,8749.71,0.05,1278.36,Telangana
ORD101313,Kunal Nair,Bakery,Croissant,Delhi,12-10-23,North,9118.43,0.11,1347.98,Delhi
ORD101314,Sneha Reddy,Grocery,Flour,Kolkata,28-01-23,East,9755.97,0.12,1800.95,West Bengal
ORD101315,Rohan Sharma,Household,Bucket,Delhi,10-01-23,North,3828.95,0.09,597.11,Delhi
ORD101316,Vivaan Patel,Snacks,Biscuits,Ahmedabad,26-04-25,West,8166.47,0.18,351.69,Gujarat
ORD101317,Sneha Kumar,Household,Tissue,Hyderabad,06-03-24,South,8714.96,0.24,1292.84,Telangana
ORD101318,Sneha Kumar,Dairy,Curd,Mumbai,14-05-25,West,6276.98,0.07,452.68,Maharashtra
ORD101319,Vivaan Joshi,Fruits & Vegetables,Potato,Kolkata,29-03-24,East,2155.38,0.24,92.36,West Bengal
ORD101320,Ananya Sharma,Fruits & Vegetables,Banana,Delhi,07-05-23,North,7608.12,0.27,1220.03,Delhi
ORD101321,Priya Das,Snacks,Biscuits,Ahmedabad,10-05-25,West,3598.25,0.17,549.23,Gujarat
ORD101322,Rohan Nair,Snacks,Biscuits,Jaipur,05-05-23,North,5063.93,0.19,514.12,Rajasthan
ORD101323,Isha Sharma,Household,Tissue,Delhi,07-07-24,North,9063.37,0.23,1147.06,Delhi
ORD101324,Ananya Kumar,Bakery,Pastry,Lucknow,09-11-24,North,159.01,0.14,22.07,Uttar Pradesh
ORD101325,Vivaan Das,Grocery,Oil,Kolkata,05-05-25,East,6863.35,0.03,1612.67,West Bengal
ORD101326,Rahul Reddy,Fruits & Vegetables,Tomato,Pune,07-05-24,West,5856.29,0.26,1022.8,Maharashtra
ORD101327,Vivaan Kumar,Fruits & Vegetables,Onion,Lucknow,28-07-24,North,5021.48,0.03,360.2,Uttar Pradesh
ORD101328,Aarav Gupta,Dairy,Butter,Hyderabad,31-12-24,South,2162.28,0.19,207.75,Telangana
ORD101329,Sneha Kumar,Grocery,Oil,Chennai,02-04-23,South,6804.3,0.26,1063.28,Tamil Nadu
ORD101330,Rohan Mehta,Dairy,Milk,Pune,27-04-23,West,1932.99,0.23,325.35,Maharashtra
ORD101331,Aarav Reddy,Dairy,Butter,Jaipur,07-04-25,North,9812.11,0.28,474.98,Rajasthan
ORD101332,Diya Patel,Grocery,Spices,Jaipur,25-06-23,North,910.61,0.01,209.57,Rajasthan
ORD101333,Priya Gupta,Fruits & Vegetables,Apple,Lucknow,05-09-25,North,3751.92,0.12,734.18,Uttar Pradesh
ORD101334,Priya Gupta,Personal Care,Toothpaste,Delhi,21-08-25,North,6968.96,0.07,461.65,Delhi
ORD101335,Kunal Gupta,Dairy,Milk,Mumbai,13-02-23,West,8004.73,0.17,1284.49,Maharashtra
ORD101336,Rahul Sharma,Fruits & Vegetables,Banana,Lucknow,25-03-25,North,3185.74,0.2,370.76,Uttar Pradesh
ORD101337,Kunal Singh,Personal Care,Cream,Lucknow,17-01-25,North,7874.6,0.16,708.92,Uttar Pradesh
ORD101338,Diya Gupta,Beverages,Water,Lucknow,02-08-23,North,5095.39,0.01,288.3,Uttar Pradesh
ORD101339,Priya Reddy,Snacks,Chips,Jaipur,22-09-23,North,3902.69,0,433.64,Rajasthan
ORD101340,Kunal Gupta,Personal Care,Toothpaste,Bengaluru,23-03-24,South,3236.52,0.16,317.56,Karnataka
ORD101341,Rahul Singh,Fruits & Vegetables,Potato,Pune,17-05-23,West,9343.51,0.04,1652.41,Maharashtra
ORD101342,Priya Reddy,Household,Bucket,Mumbai,26-08-24,West,1104.97,0.28,138.58,Maharashtra
ORD101343,Isha Sharma,Household,Mop,Kolkata,03-02-25,East,3454.52,0.24,215,West Bengal
ORD101344,Diya Sharma,Personal Care,Cream,Jaipur,03-11-24,North,9926.59,0.17,1598.03,Rajasthan
ORD101345,Aarav Patel,Snacks,Chocolate,Ahmedabad,13-04-24,West,3293.15,0.21,516.86,Gujarat
ORD101346,Kunal Gupta,Snacks,Namkeen,Pune,15-02-25,West,1776.6,0.13,325.51,Maharashtra
ORD101347,Sneha Das,Personal Care,Toothpaste,Chennai,03-12-23,South,2653.99,0.04,186.39,Tamil Nadu
ORD101348,Ananya Nair,Household,Detergent,Chennai,15-06-23,South,6845.67,0.28,647.16,Tamil Nadu
ORD101349,Priya Sharma,Grocery,Rice,Delhi,30-12-24,North,7137.26,0.13,810.21,Delhi
ORD101350,Priya Singh,Household,Bucket,Delhi,16-05-24,North,7576.51,0.05,1569.4,Delhi
